MMS ID,Title,Representation ID,TIFF Filename,S3 Path,File Size (MB),Recommended Action,Status
991011565493804641,"""631 East Street""",12320310400004641,grinnell_21196_OBJ.tiff,01GCL_INST/storage/alma/A7/9F/3A/AE/1C/84/4E/6C/F2/28/C9/72/31/15/97/E2/grinnell_21196_OBJ.tiff,23.28,Create JPG derivative and set as primary,Manual JPG creation needed
991011565493504641,"""124 Main Street""",12320310420004641,grinnell_21198_OBJ.tiff,01GCL_INST/storage/alma/F5/97/26/6D/53/C5/E6/FE/F6/2B/60/B6/54/45/51/74/grinnell_21198_OBJ.tiff,23.66,Create JPG derivative and set as primary,Manual JPG creation needed
991011565494104641,"""Gesine Bohstedt Home""",12320310520004641,grinnell_21195_OBJ.tiff,01GCL_INST/storage/alma/04/30/BA/99/F9/2A/F2/FC/F6/9A/54/A3/3B/A9/09/CF/grinnell_21195_OBJ.tiff,23.44,Create JPG derivative and set as primary,Manual JPG creation needed
991011565494304641,"""Bohstedt Lake Home""",12320310540004641,grinnell_21194_OBJ.tiff,01GCL_INST/storage/alma/10/0F/36/22/EF/44/84/AF/CE/BE/DE/80/A9/98/87/17/grinnell_21194_OBJ.tiff,11.19,Create JPG derivative and set as primary,Manual JPG creation needed
991011565501404641,"""Edith Renfrow Wearing Her Camp Fire Girls Necklace""",12320310560004641,grinnell_12183_OBJ.tiff,01GCL_INST/storage/alma/59/09/FB/A0/FE/16/E1/80/EC/74/2E/2C/54/A8/08/CC/grinnell_12183_OBJ.tiff,3.31,Create JPG derivative and set as primary,Manual JPG creation needed
991011565501504641,"""Mays Family""",12320310600004641,grinnell_12182_OBJ.tiff,01GCL_INST/storage/alma/9A/09/D8/AF/D5/20/F5/D3/AB/46/CE/53/6E/BC/60/21/grinnell_12182_OBJ.tiff,7.29,Create JPG derivative and set as primary,Manual JPG creation needed
991011565500604641,"""411 First Avenue""",12320310640004641,grinnell_12185_OBJ.tiff,01GCL_INST/storage/alma/D0/F9/39/E9/0A/23/6C/03/D5/A8/A5/3B/AD/2F/D7/9D/grinnell_12185_OBJ.tiff,4.17,Create JPG derivative and set as primary,Manual JPG creation needed
991011565501004641,"""Paul James Renfrow in Uniform""",12320310660004641,grinnell_12184_OBJ.tiff,01GCL_INST/storage/alma/C4/78/22/9E/14/D1/42/60/BA/E5/7B/14/F3/DB/E4/5F/grinnell_12184_OBJ.tiff,18.67,Create JPG derivative and set as primary,Manual JPG creation needed
991011565501904641,"""Evanel Renfrow at Florida A&M University""",12320310680004641,grinnell_12181_OBJ.tiff,01GCL_INST/storage/alma/77/DE/25/BC/1A/B4/AA/13/79/20/ED/0C/FB/2A/1E/F2/grinnell_12181_OBJ.tiff,6.7,Create JPG derivative and set as primary,Manual JPG creation needed
991011565502204641,"""Edith Renfrow in High School""",12320310720004641,grinnell_12180_OBJ.tiff,01GCL_INST/storage/alma/C2/94/D3/4C/4C/74/38/B0/CD/F4/0D/09/E0/8E/AB/84/grinnell_12180_OBJ.tiff,7.0,Create JPG derivative and set as primary,Manual JPG creation needed
991011565502504641,"""George Lucas""",12320310760004641,grinnell_12156_OBJ.tiff,01GCL_INST/storage/alma/42/81/40/74/B7/AB/3D/1C/C4/AA/3F/84/D7/91/C5/69/grinnell_12156_OBJ.tiff,5.56,Create JPG derivative and set as primary,Manual JPG creation needed
991011565502804641,"""Evanel Renfrow""",12320310800004641,grinnell_12155_OBJ.tiff,01GCL_INST/storage/alma/41/48/1A/25/A9/1E/73/B9/9B/65/4F/8D/0B/06/D9/EF/grinnell_12155_OBJ.tiff,16.79,Create JPG derivative and set as primary,Manual JPG creation needed
991011565507304641,"""Kitchen at the Monroe Hotel""",12320310840004641,grinnell_12139_OBJ.tiff,01GCL_INST/storage/alma/86/7A/67/EE/62/6E/BE/28/4A/69/C5/3B/EF/B1/AE/AB/grinnell_12139_OBJ.tiff,24.08,Create JPG derivative and set as primary,Manual JPG creation needed
991011565508104641,"""Renfrow Children in 1909""",12320310880004641,grinnell_12136_OBJ.tiff,01GCL_INST/storage/alma/1C/DD/45/F2/29/40/78/8C/2A/F1/19/8D/1A/0C/E8/85/grinnell_12136_OBJ.tiff,13.0,Create JPG derivative and set as primary,Manual JPG creation needed
991011565507604641,"""Edith Renfrow as a Toddler""",12320310920004641,grinnell_12138_OBJ.tiff,01GCL_INST/storage/alma/5C/44/E1/08/5E/13/A5/64/6B/2C/F7/7A/AF/A4/85/29/grinnell_12138_OBJ.tiff,39.27,Create JPG derivative and set as primary,Manual JPG creation needed
991011565494404641,"""911 High Street""",12320310940004641,grinnell_21187_OBJ.tiff,01GCL_INST/storage/alma/5A/1C/58/A0/90/86/7A/B3/5E/69/84/5E/F7/33/8E/50/grinnell_21187_OBJ.tiff,10.19,Create JPG derivative and set as primary,Manual JPG creation needed
991011565507904641,"""Eliza Jane Craig""",12320310960004641,grinnell_12137_OBJ.tiff,01GCL_INST/storage/alma/65/BA/F6/84/84/7D/B1/F2/8A/36/65/79/E8/B5/58/79/grinnell_12137_OBJ.tiff,31.33,Create JPG derivative and set as primary,Manual JPG creation needed
991011565494604641,"""Grinnell High School Class of 1933 Reunion""",12320310980004641,grinnell_21177_OBJ.tiff,01GCL_INST/storage/alma/C3/B5/BC/EB/34/B0/F4/D6/A4/C4/64/6C/EA/51/BC/C4/grinnell_21177_OBJ.tiff,81.19,Create JPG derivative and set as primary,Manual JPG creation needed
991011565494904641,"""Camp Fire Girls Singing""",12320311020004641,grinnell_21173_OBJ.tiff,01GCL_INST/storage/alma/C6/8B/31/A2/D2/E3/9A/AA/A4/4F/8A/BB/A7/5A/9F/E5/grinnell_21173_OBJ.tiff,9.26,Create JPG derivative and set as primary,Manual JPG creation needed
991011565509904641,"""Newborn Infant at St. Francis Hospital""",12320311040004641,grinnell_12074_OBJ.tiff,01GCL_INST/storage/alma/9E/3B/AA/B2/18/26/4A/74/66/6E/EA/84/4D/28/7D/AF/grinnell_12074_OBJ.tiff,33.89,Create JPG derivative and set as primary,Manual JPG creation needed
991011565495204641,"""Camp Fire Girls at the Long Home Marker""",12320311060004641,grinnell_21172_OBJ.tiff,01GCL_INST/storage/alma/60/AC/52/08/9D/77/50/D0/97/C5/04/6F/FA/D7/61/C4/grinnell_21172_OBJ.tiff,9.35,Create JPG derivative and set as primary,Manual JPG creation needed
991011565510004641,"""Sister Pauline with Dorothy Palmer and Baby Cynthia""",12320311080004641,grinnell_12073_OBJ.tiff,01GCL_INST/storage/alma/C2/29/15/13/A6/78/53/72/80/9C/D2/2F/D0/C6/40/51/grinnell_12073_OBJ.tiff,32.84,Create JPG derivative and set as primary,Manual JPG creation needed
991011565509804641,"""Four Generation Family Picture""",12320311120004641,grinnell_12075_OBJ.tiff,01GCL_INST/storage/alma/2A/5D/03/37/70/0E/D5/BD/A0/46/26/4B/BC/0E/0C/3A/grinnell_12075_OBJ.tiff,33.81,Create JPG derivative and set as primary,Manual JPG creation needed
991011565510104641,"""Baby Cynthia Palmer at St. Francis Nursery""",12320311160004641,grinnell_12072_OBJ.tiff,01GCL_INST/storage/alma/23/78/5C/69/34/F0/DE/D0/02/56/EC/DC/9B/F8/BA/8B/grinnell_12072_OBJ.tiff,33.3,Create JPG derivative and set as primary,Manual JPG creation needed
991011565510204641,"""War Ration Book One""",12320311200004641,grinnell_12070_OBJ.tiff,01GCL_INST/storage/alma/E1/BC/29/0D/98/BF/07/24/79/7B/E7/F1/92/87/FC/4D/grinnell_12070_OBJ.tiff,36.26,Create JPG derivative and set as primary,Manual JPG creation needed
991011565492404641,"""Mrs. Stewart's First Grade Class""",12320311220004641,grinnell_27177_OBJ.tiff,01GCL_INST/storage/alma/70/CC/0B/DC/C2/AD/9C/89/AB/30/CA/5E/04/8A/39/11/grinnell_27177_OBJ.tiff,0.64,Create JPG derivative and set as primary,Manual JPG creation needed
991011565510504641,"""Tarleton Family and Friend in 1927""",12320311240004641,grinnell_12063_OBJ.tiff,01GCL_INST/storage/alma/7E/B5/58/79/49/2D/F2/98/A6/0C/2C/C6/8D/F0/A5/A6/grinnell_12063_OBJ.tiff,40.5,Create JPG derivative and set as primary,Manual JPG creation needed
991011565510304641,"""Summer Swimming 1927""",12320311260004641,grinnell_12066_OBJ.tiff,01GCL_INST/storage/alma/63/77/70/6C/A9/3B/08/C2/3D/D2/31/00/87/56/3D/A8/grinnell_12066_OBJ.tiff,9.68,Create JPG derivative and set as primary,Manual JPG creation needed
991011565492504641,"""Mrs. Delmar Stewart""",12320311280004641,grinnell_27176_OBJ.tiff,01GCL_INST/storage/alma/B4/AD/5D/EC/73/54/52/6A/A4/B0/61/E9/F8/96/5F/6D/grinnell_27176_OBJ.tiff,0.57,Create JPG derivative and set as primary,Manual JPG creation needed
991011565510404641,"""Tarleton Family Picnic""",12320311300004641,grinnell_12064_OBJ.tiff,01GCL_INST/storage/alma/6E/96/9B/CB/7D/65/29/40/5E/CF/28/F3/AC/76/CD/BD/grinnell_12064_OBJ.tiff,29.92,Create JPG derivative and set as primary,Manual JPG creation needed
991011565510604641,"""817 Seventh Avenue in 2011""",12320311340004641,grinnell_12061_OBJ.tiff,01GCL_INST/storage/alma/91/CB/90/0C/DF/98/23/E3/F0/8F/B9/30/93/00/42/D7/grinnell_12061_OBJ.tiff,96.43,Create JPG derivative and set as primary,Manual JPG creation needed
991011565491204641,"""Stan Greenwald and Two Cows""",12320311360004641,grinnell_27189_OBJ.tiff,01GCL_INST/storage/alma/51/54/C2/DF/E1/41/46/2B/DB/EE/6A/13/D7/EB/6C/7D/grinnell_27189_OBJ.tiff,3.81,Create JPG derivative and set as primary,Manual JPG creation needed
991011565510704641,"""817 Seventh Avenue""",12320311380004641,grinnell_12059_OBJ.tiff,01GCL_INST/storage/alma/8A/9A/C0/CA/45/07/D5/4F/CD/9B/38/FE/B8/CE/8B/AA/grinnell_12059_OBJ.tiff,61.75,Create JPG derivative and set as primary,Manual JPG creation needed
991011565510904641,"""815 Seventh Avenue in 1976""",12320311420004641,grinnell_12037_OBJ.tiff,01GCL_INST/storage/alma/F6/8A/3B/95/C8/0F/2B/FF/84/D0/48/5B/02/A8/20/CC/grinnell_12037_OBJ.tiff,61.45,Create JPG derivative and set as primary,Manual JPG creation needed
991011565503104641,"""Americus Craig""",12320311460004641,grinnell_12154_OBJ.tiff,01GCL_INST/storage/alma/53/74/5A/9A/AB/B7/20/4E/5A/1D/9A/7C/29/1F/A5/9C/grinnell_12154_OBJ.tiff,11.13,Create JPG derivative and set as primary,Manual JPG creation needed
991011565503404641,"""Violet Lucas Mays""",12320311520004641,grinnell_12153_OBJ.tiff,01GCL_INST/storage/alma/7E/E5/B5/33/AE/A6/76/39/F3/58/2B/1E/0D/97/B7/7C/grinnell_12153_OBJ.tiff,26.13,Create JPG derivative and set as primary,Manual JPG creation needed
991011565503704641,"""Edith and Virginia""",12320311540004641,grinnell_12152_OBJ.tiff,01GCL_INST/storage/alma/EF/55/0C/66/84/06/95/E2/70/78/8D/28/8E/94/A5/DD/grinnell_12152_OBJ.tiff,8.24,Create JPG derivative and set as primary,Manual JPG creation needed
991011565495504641,"""Ann Bohstedt""",12320311560004641,grinnell_21171_OBJ.tiff,01GCL_INST/storage/alma/62/AE/02/4A/30/6D/3A/4E/1A/A8/26/7C/89/DE/4B/58/grinnell_21171_OBJ.tiff,30.06,Create JPG derivative and set as primary,Manual JPG creation needed
991011565504004641,"""Mrs. Eva Renfrow""",12320311580004641,grinnell_12151_OBJ.tiff,01GCL_INST/storage/alma/C3/82/A8/5E/3D/CF/79/46/9D/E9/78/BD/08/C9/D0/55/grinnell_12151_OBJ.tiff,20.87,Create JPG derivative and set as primary,Manual JPG creation needed
991011565495804641,"""Jim Severe and Ed Bohstedt""",12320311600004641,grinnell_21170_OBJ.tiff,01GCL_INST/storage/alma/C1/0D/04/7B/D4/A3/C0/1F/C0/B7/F1/4E/7D/2F/AD/D3/grinnell_21170_OBJ.tiff,10.04,Create JPG derivative and set as primary,Manual JPG creation needed
991011565504304641,"""Renfrow Sisters""",12320311620004641,grinnell_12150_OBJ.tiff,01GCL_INST/storage/alma/5C/E0/E1/CC/1D/5E/D7/49/65/DC/7F/E6/3A/F8/C2/D8/grinnell_12150_OBJ.tiff,10.82,Create JPG derivative and set as primary,Manual JPG creation needed
991011565496104641,"""First Baptist Church Kindergarten""",12320311640004641,grinnell_21169_OBJ.tiff,01GCL_INST/storage/alma/94/5B/5E/B0/C4/6A/96/CA/43/24/A3/F3/8F/B5/AF/1B/grinnell_21169_OBJ.tiff,11.33,Create JPG derivative and set as primary,Manual JPG creation needed
991011565504604641,"""Edith Renfrow's Graduation from Grinnell College""",12320311660004641,grinnell_12149_OBJ.tiff,01GCL_INST/storage/alma/1F/7A/6A/3D/85/C0/9C/88/4B/8D/EE/59/E2/63/DD/1C/grinnell_12149_OBJ.tiff,14.41,Create JPG derivative and set as primary,Manual JPG creation needed
991011565504904641,"""Edith Renfrow in 1937""",12320311680004641,grinnell_12148_OBJ.tiff,01GCL_INST/storage/alma/94/FC/6B/56/BD/48/64/A0/A3/DA/C7/E1/0A/A5/73/5B/grinnell_12148_OBJ.tiff,15.72,Create JPG derivative and set as primary,Manual JPG creation needed
991011565496404641,"""First Baptist Church Kindergarten Promotion""",12320311700004641,grinnell_21168_OBJ.tiff,01GCL_INST/storage/alma/7F/BF/3F/BB/FE/07/44/CA/3E/57/10/A7/80/3E/C9/C4/grinnell_21168_OBJ.tiff,11.34,Create JPG derivative and set as primary,Manual JPG creation needed
991011565505204641,"""Eva Pearl Craig""",12320311720004641,grinnell_12147_OBJ.tiff,01GCL_INST/storage/alma/52/7B/DB/3B/1A/88/78/BB/D3/2F/11/C7/E2/CC/CB/03/grinnell_12147_OBJ.tiff,10.05,Create JPG derivative and set as primary,Manual JPG creation needed
991011565505504641,"""Lee and Eva at Home""",12320311760004641,grinnell_12146_OBJ.tiff,01GCL_INST/storage/alma/87/6C/05/56/B4/0D/4D/2B/04/C8/73/0F/50/13/23/EB/grinnell_12146_OBJ.tiff,33.6,Create JPG derivative and set as primary,Manual JPG creation needed
991011565496704641,"""Ann Bohstedt and friends""",12320311780004641,grinnell_21167_OBJ.tiff,01GCL_INST/storage/alma/53/E3/A1/A9/FB/17/30/AF/C6/CE/66/5F/58/7C/8F/20/grinnell_21167_OBJ.tiff,10.92,Create JPG derivative and set as primary,Manual JPG creation needed
991011565505704641,"""Craig Sisters""",12320311800004641,grinnell_12145_OBJ.tiff,01GCL_INST/storage/alma/D1/93/59/37/0D/A7/8D/D6/CF/FF/3E/14/2B/BC/81/BB/grinnell_12145_OBJ.tiff,25.77,Create JPG derivative and set as primary,Manual JPG creation needed
991011565505904641,"""Berry Craig""",12320311840004641,grinnell_12144_OBJ.tiff,01GCL_INST/storage/alma/3C/E9/27/25/B4/76/CE/5A/B5/E6/62/03/0E/9B/C8/54/grinnell_12144_OBJ.tiff,35.35,Create JPG derivative and set as primary,Manual JPG creation needed
991011565506204641,"""George and Eliza Craig and Family""",12320311860004641,grinnell_12143_OBJ.tiff,01GCL_INST/storage/alma/8D/1A/75/B7/6D/BD/AA/78/CC/1B/FD/A8/17/40/70/41/grinnell_12143_OBJ.tiff,49.74,Create JPG derivative and set as primary,Manual JPG creation needed
991011565506504641,"""Lucas Triplets""",12320311880004641,grinnell_12142_OBJ.tiff,01GCL_INST/storage/alma/F9/C4/75/88/99/40/1B/40/0C/78/80/DB/73/07/9E/C0/grinnell_12142_OBJ.tiff,29.02,Create JPG derivative and set as primary,Manual JPG creation needed
991011565507104641,"""Eva Craig Renfrow Wedding Portrait""",12320311900004641,grinnell_12140_OBJ.tiff,01GCL_INST/storage/alma/63/98/7A/56/DB/A3/AF/AC/E6/82/BF/46/BB/66/1F/2A/grinnell_12140_OBJ.tiff,39.73,Create JPG derivative and set as primary,Manual JPG creation needed
991011565506804641,"""Anna Catherine Craig and Will Goode""",12320311920004641,grinnell_12141_OBJ.tiff,01GCL_INST/storage/alma/DE/E0/4C/03/87/2E/EA/A2/63/B6/A0/1A/06/E7/E6/34/grinnell_12141_OBJ.tiff,20.27,Create JPG derivative and set as primary,Manual JPG creation needed
991011565508404641,"""Renfrow Children and Cousins""",12320311940004641,grinnell_12134_OBJ.tiff,01GCL_INST/storage/alma/93/2A/FC/06/61/15/26/05/6D/7A/0D/6C/D1/4F/64/D5/grinnell_12134_OBJ.tiff,4.27,Create JPG derivative and set as primary,Manual JPG creation needed
991011565499404641,"""Rudolph and Lee Renfrow""",12320312060004641,grinnell_12188_OBJ.tiff,01GCL_INST/storage/alma/FA/4B/D4/13/B3/C6/A5/B3/E3/35/A3/09/20/D1/F8/3B/grinnell_12188_OBJ.tiff,1.98,Create JPG derivative and set as primary,Manual JPG creation needed
991011565499804641,"""Helen and Allyn Lemme""",12320312080004641,grinnell_12187_OBJ.tiff,01GCL_INST/storage/alma/B3/1D/21/B6/F9/1F/31/09/13/0D/F8/B9/4B/07/59/83/grinnell_12187_OBJ.tiff,4.11,Create JPG derivative and set as primary,Manual JPG creation needed
991011565500204641,"""Rudolph Bolden Renfrow in Uniform""",12320312100004641,grinnell_12186_OBJ.tiff,01GCL_INST/storage/alma/F8/77/32/D7/FE/98/6B/6C/43/DA/7B/A0/3C/D8/32/69/grinnell_12186_OBJ.tiff,20.15,Create JPG derivative and set as primary,Manual JPG creation needed
991011565498704641,"""Mumpford Holland""",12320312120004641,grinnell_12190_OBJ.tiff,01GCL_INST/storage/alma/4C/CB/CC/A2/84/60/59/60/A5/35/E4/79/21/94/5B/F4/grinnell_12190_OBJ.tiff,5.3,Create JPG derivative and set as primary,Manual JPG creation needed
991011565499004641,"""Helen, Rudolph and Alice Renfrow""",12320312140004641,grinnell_12189_OBJ.tiff,01GCL_INST/storage/alma/FE/F9/D5/A0/7F/8D/93/89/FA/4E/68/F7/EF/75/4C/0B/grinnell_12189_OBJ.tiff,8.8,Create JPG derivative and set as primary,Manual JPG creation needed
991011565487804641,"""Baton Twirlers at Guernsey School""",12320321450004641,grinnell_27225_OBJ.tiff,01GCL_INST/storage/alma/11/C5/00/E9/4E/E9/20/BE/9A/60/C7/BA/83/E3/46/10/grinnell_27225_OBJ.tiff,64.54,Create JPG derivative and set as primary,Manual JPG creation needed
991011565487904641,"""Warren Township #3 Students May 1924""",12320321470004641,grinnell_27224_OBJ.tiff,01GCL_INST/storage/alma/45/C8/C8/2A/7B/2D/BC/CC/98/DD/00/31/34/C5/A5/3E/grinnell_27224_OBJ.tiff,15.02,Create JPG derivative and set as primary,Manual JPG creation needed
991011565488004641,"""Hartwick Students 1947-1948""",12320321490004641,grinnell_27223_OBJ.tiff,01GCL_INST/storage/alma/06/26/D8/05/3B/A1/03/5F/C0/73/1E/A7/B1/18/2E/AE/grinnell_27223_OBJ.tiff,62.21,Create JPG derivative and set as primary,Manual JPG creation needed
991011565488104641,"""Win a Rabbit Contest""",12320321510004641,grinnell_27222_OBJ.tiff,01GCL_INST/storage/alma/3F/18/BF/47/1B/56/E0/3A/EC/50/8B/3C/08/A4/A7/E9/grinnell_27222_OBJ.tiff,69.38,Create JPG derivative and set as primary,Manual JPG creation needed
991011565488404641,"""Mabel and Roy McNeal""",12320321570004641,grinnell_27219_OBJ.tiff,01GCL_INST/storage/alma/C3/47/3F/FA/55/DC/E8/BB/9F/07/9F/88/1E/39/31/D2/grinnell_27219_OBJ.tiff,20.36,Create JPG derivative and set as primary,Manual JPG creation needed
991011565488504641,"""Mabel and Roy McNeal in 1947""",12320321590004641,grinnell_27218_OBJ.tiff,01GCL_INST/storage/alma/99/59/EB/5D/75/A2/5F/87/D6/B1/AB/0E/38/EB/A4/B6/grinnell_27218_OBJ.tiff,33.77,Create JPG derivative and set as primary,Manual JPG creation needed
991011565488604641,"""World War I Soldiers and Steam Locomotive""",12320321610004641,grinnell_27217_OBJ.tiff,01GCL_INST/storage/alma/4C/BA/76/99/D5/92/FE/10/99/4A/C3/10/C1/B9/A5/7E/grinnell_27217_OBJ.tiff,31.98,Create JPG derivative and set as primary,Manual JPG creation needed
991011565488704641,"""Blue World War I Luggage Tag""",12320321630004641,grinnell_27216_OBJ.tiff,01GCL_INST/storage/alma/D0/6D/2F/1D/03/93/4E/2F/B9/93/45/98/2C/E6/8A/CE/grinnell_27216_OBJ.tiff,19.82,Create JPG derivative and set as primary,Manual JPG creation needed
991011565488804641,"""Roy McNeal's Membership Card for La Soci?t? des 40 Hommes et 8 Chevaux""",12320321650004641,grinnell_27215_OBJ.tiff,01GCL_INST/storage/alma/D4/A9/E7/DE/D2/5C/09/E7/48/C0/17/DC/3C/C1/C2/3D/grinnell_27215_OBJ.tiff,10.24,Create JPG derivative and set as primary,Manual JPG creation needed
991011565488904641,"""Butt and Farmer Families in Ewart""",12320321670004641,grinnell_27214_OBJ.tiff,01GCL_INST/storage/alma/7B/96/9D/24/B9/1D/E9/2C/96/85/92/37/58/D1/E0/A9/grinnell_27214_OBJ.tiff,27.87,Create JPG derivative and set as primary,Manual JPG creation needed
991011565489704641,"""Eveline Graffort Raffety""",12320321830004641,grinnell_27206_OBJ.tiff,01GCL_INST/storage/alma/19/CF/BB/0F/1D/77/41/AF/6C/EE/D1/FE/CE/F0/30/59/grinnell_27206_OBJ.tiff,3.67,Create JPG derivative and set as primary,Manual JPG creation needed
991011565489804641,"""Elon Raffety""",12320321850004641,grinnell_27205_OBJ.tiff,01GCL_INST/storage/alma/60/05/B9/12/14/F1/B6/2C/34/B6/26/DB/77/47/A0/0C/grinnell_27205_OBJ.tiff,5.25,Create JPG derivative and set as primary,Manual JPG creation needed
991011565489904641,"""Elon Raffety Civil War Discharge Papers""",12320321870004641,grinnell_27204_OBJ.tiff,01GCL_INST/storage/alma/33/FA/3C/A7/DA/AB/76/B5/1F/AC/86/BC/17/6B/9C/1B/grinnell_27204_OBJ.tiff,39.93,Create JPG derivative and set as primary,Manual JPG creation needed
991011565490204641,"""Newburg High School Students, Spring 1922""",12320321930004641,grinnell_27200_OBJ.tiff,01GCL_INST/storage/alma/41/33/3C/F6/6B/D4/B4/4F/79/51/9C/BF/72/5F/BD/CB/grinnell_27200_OBJ.tiff,56.45,Create JPG derivative and set as primary,Manual JPG creation needed
991011565490304641,"""Newburg High School Seniors 1922""",12320321950004641,grinnell_27199_OBJ.tiff,01GCL_INST/storage/alma/3B/F0/18/66/D0/0B/28/BF/B5/A4/86/08/E8/EA/D3/F1/grinnell_27199_OBJ.tiff,112.41,Create JPG derivative and set as primary,Manual JPG creation needed
991011565486504641,"""Frank Rowell with his Award Winning Rabbits""",12320321970004641,grinnell_27239_OBJ.tiff,01GCL_INST/storage/alma/9F/96/81/C1/1E/AA/84/4D/5F/FC/41/B5/86/BC/62/70/grinnell_27239_OBJ.tiff,40.0,Create JPG derivative and set as primary,Manual JPG creation needed
991011565490404641,"""Newburg High School's First Basketball Team""",12320321990004641,grinnell_27198_OBJ.tiff,01GCL_INST/storage/alma/55/C6/D0/7B/7C/0F/BF/06/06/1D/8C/30/62/0C/44/C1/grinnell_27198_OBJ.tiff,88.44,Create JPG derivative and set as primary,Manual JPG creation needed
991011565490504641,"""Merchants National Bank""",12320322010004641,grinnell_27197_OBJ.tiff,01GCL_INST/storage/alma/C3/C0/9A/55/B2/F2/9E/15/35/4D/64/EC/E8/EF/E7/BA/grinnell_27197_OBJ.tiff,27.64,Create JPG derivative and set as primary,Manual JPG creation needed
991011565486604641,"""World War II Monument in Montezuma""",12320322070004641,grinnell_27238_OBJ.tiff,01GCL_INST/storage/alma/E5/E3/57/8A/F3/0C/8D/4C/85/A6/16/70/BD/61/B8/3A/grinnell_27238_OBJ.tiff,6.76,Create JPG derivative and set as primary,Manual JPG creation needed
991011565486704641,"""Breniman Horses""",12320322090004641,grinnell_27237_OBJ.tiff,01GCL_INST/storage/alma/2C/20/7C/48/78/06/58/8F/1E/83/F5/54/6E/00/DC/1A/grinnell_27237_OBJ.tiff,10.91,Create JPG derivative and set as primary,Manual JPG creation needed
991011565486804641,"""Boy Scouts Receiving Second Degree Scout Awards""",12320322110004641,grinnell_27236_OBJ.tiff,01GCL_INST/storage/alma/53/EC/F1/63/6D/75/E5/A9/81/81/6E/A2/30/24/41/83/grinnell_27236_OBJ.tiff,74.74,Create JPG derivative and set as primary,Manual JPG creation needed
991011565486904641,"""Boy Scout Troop No. 330 Flag""",12320322130004641,grinnell_27235_OBJ.tiff,01GCL_INST/storage/alma/08/49/F7/B6/C2/3E/0B/80/69/42/51/52/76/78/9E/AD/grinnell_27235_OBJ.tiff,75.19,Create JPG derivative and set as primary,Manual JPG creation needed
991011565490804641,"""Dr. Stan Greenwald Holding Baby""",12320322150004641,grinnell_27194_OBJ.tiff,01GCL_INST/storage/alma/D8/3F/EE/00/43/E9/2A/B8/0A/88/80/05/35/79/BE/79/grinnell_27194_OBJ.tiff,63.19,Create JPG derivative and set as primary,Manual JPG creation needed
991011565490904641,"""Dr. Stan Greenwald""",12320322170004641,grinnell_27193_OBJ.tiff,01GCL_INST/storage/alma/A8/79/C1/45/89/08/B0/66/E5/19/47/58/9C/D6/88/5A/grinnell_27193_OBJ.tiff,7.78,Create JPG derivative and set as primary,Manual JPG creation needed
991011565491004641,"""Teenaged Stan Greenwald and his Dog""",12320322190004641,grinnell_27192_OBJ.tiff,01GCL_INST/storage/alma/AF/21/62/F2/BE/21/5B/B9/55/EA/39/24/B8/41/48/99/grinnell_27192_OBJ.tiff,4.23,Create JPG derivative and set as primary,Manual JPG creation needed
991011565491104641,"""Stan Greenwald and Show Cattle""",12320322210004641,grinnell_27191_OBJ.tiff,01GCL_INST/storage/alma/FC/88/EA/B0/29/F3/5D/8E/5E/F0/60/35/10/B9/62/CE/grinnell_27191_OBJ.tiff,5.7,Create JPG derivative and set as primary,Manual JPG creation needed
991011565511304641,"""Stan Greenwald and his Dog""",12320322230004641,grinnell_27190_OBJ.tiff,01GCL_INST/storage/alma/14/74/E9/D4/D6/B6/C6/0F/72/95/5C/26/C7/CA/A4/DA/grinnell_27190_OBJ.tiff,3.4,Create JPG derivative and set as primary,Manual JPG creation needed
991011565487004641,"""Scout Trophy Presented to Ben Purdum""",12320322250004641,grinnell_27234_OBJ.tiff,01GCL_INST/storage/alma/9C/70/AA/8B/0E/89/93/62/71/A8/10/98/C4/94/8E/DE/grinnell_27234_OBJ.tiff,76.08,Create JPG derivative and set as primary,Manual JPG creation needed
991011565487104641,"""Montezuma Boy Scout Troop No. 330""",12320322270004641,grinnell_27233_OBJ.tiff,01GCL_INST/storage/alma/F2/06/66/86/92/BD/12/BC/D7/6A/F2/48/D8/57/72/45/grinnell_27233_OBJ.tiff,74.63,Create JPG derivative and set as primary,Manual JPG creation needed
991011565487204641,"""School Children in Costume""",12320322290004641,grinnell_27231_OBJ.tiff,01GCL_INST/storage/alma/86/A6/5E/97/63/71/5F/5B/EE/FF/30/6B/D0/13/F2/57/grinnell_27231_OBJ.tiff,15.66,Create JPG derivative and set as primary,Manual JPG creation needed
991011565487304641,"""Max Breniman in Costume""",12320322310004641,grinnell_27230_OBJ.tiff,01GCL_INST/storage/alma/9F/B0/C1/80/20/7D/B3/50/37/F2/EC/93/48/E6/AC/01/grinnell_27230_OBJ.tiff,8.85,Create JPG derivative and set as primary,Manual JPG creation needed
991011565487404641,"""Hartwick School Operetta""",12320322330004641,grinnell_27229_OBJ.tiff,01GCL_INST/storage/alma/0A/64/7B/9F/5F/C4/8C/42/04/89/90/54/A5/00/38/E3/grinnell_27229_OBJ.tiff,35.43,Create JPG derivative and set as primary,Manual JPG creation needed
